Titel;Weak_Grasp
TimeStamp;27.10.2018 00:07:44
Channels;3
1;0.14;553;397;3;;;;;;
2;0.29;577;405;4;;;;;;
3;0.44;551;406;5;;;;;;
4;0.60;540;389;4;;;;;;
5;0.75;544;392;3;;;;;;
6;0.91;566;397;4;;;;;;
7;0.107;561;402;4;;;;;;
8;0.122;562;401;5;;;;;;
9;0.138;535;384;4;;;;;;
10;0.154;554;394;4;;;;;;
11;0.169;578;401;4;;;;;;
12;0.185;548;404;5;;;;;;
13;0.200;545;388;4;;;;;;
14;0.216;543;386;4;;;;;;
15;0.232;566;393;4;;;;;;
16;0.247;570;401;4;;;;;;
17;0.263;561;401;4;;;;;;
18;0.279;531;383;4;;;;;;
19;0.294;551;415;4;;;;;;
20;0.310;577;451;4;;;;;;
21;0.325;552;420;4;;;;;;
22;0.341;550;432;4;;;;;;
23;0.357;543;423;4;;;;;;
24;0.373;567;512;5;;;;;;
25;0.388;569;504;5;;;;;;
26;0.404;533;506;5;;;;;;
27;0.419;520;484;4;;;;;;
28;0.435;541;478;4;;;;;;
29;0.450;568;448;4;;;;;;
30;0.466;546;608;6;;;;;;
31;0.482;547;664;5;;;;;;
32;0.497;549;644;4;;;;;;
33;0.513;568;658;4;;;;;;
34;0.529;584;607;4;;;;;;
35;0.544;555;634;4;;;;;;
36;0.560;539;695;5;;;;;;
37;0.576;547;799;6;;;;;;
38;0.591;581;792;5;;;;;;
39;0.607;563;857;5;;;;;;
40;0.622;564;849;5;;;;;;
41;0.638;541;891;4;;;;;;
42;0.654;568;880;4;;;;;;
43;0.669;588;837;4;;;;;;
44;0.685;555;811;4;;;;;;
45;0.700;549;719;3;;;;;;
46;0.716;551;729;4;;;;;;
47;0.732;565;699;3;;;;;;
48;0.747;568;698;4;;;;;;
49;0.763;570;663;4;;;;;;
50;0.779;540;626;3;;;;;;
51;0.794;560;620;4;;;;;;
52;0.810;569;562;4;;;;;;
53;0.827;546;521;3;;;;;;
54;0.841;546;545;4;;;;;;
55;0.857;543;539;4;;;;;;
56;0.872;561;520;4;;;;;;
57;0.888;573;535;5;;;;;;
58;0.904;562;517;4;;;;;;
59;0.919;542;531;4;;;;;;
60;0.935;557;523;4;;;;;;
61;0.953;555;455;3;;;;;;
62;0.966;555;452;4;;;;;;
63;0.982;557;418;4;;;;;;
64;0.998;540;384;3;;;;;;
65;1.13;562;385;4;;;;;;
66;1.29;578;395;4;;;;;;
67;1.44;557;392;5;;;;;;
68;1.60;538;349;4;;;;;;
69;1.75;546;351;4;;;;;;
70;1.91;569;358;4;;;;;;
71;1.107;559;365;4;;;;;;
72;1.122;561;351;4;;;;;;
73;1.138;536;324;3;;;;;;
74;1.154;552;337;4;;;;;;
75;1.169;575;352;4;;;;;;
76;1.185;548;356;5;;;;;;
77;1.200;540;322;3;;;;;;
78;1.216;542;324;4;;;;;;
79;1.232;565;337;4;;;;;;
80;1.247;564;349;4;;;;;;
81;1.263;557;342;4;;;;;;
82;1.279;530;318;4;;;;;;
83;1.294;549;333;4;;;;;;
84;1.312;563;339;4;;;;;;
85;1.326;546;355;5;;;;;;
86;1.341;547;336;4;;;;;;
87;1.357;540;332;4;;;;;;
88;1.372;562;342;4;;;;;;
89;1.388;570;357;4;;;;;;
90;1.404;558;357;4;;;;;;
91;1.419;530;331;3;;;;;;
92;1.435;548;346;4;;;;;;
93;1.450;574;358;4;;;;;;
94;1.466;551;364;5;;;;;;
95;1.482;552;353;4;;;;;;
96;1.497;538;346;4;;;;;;
97;1.513;558;357;4;;;;;;
98;1.529;573;371;5;;;;;;
99;1.544;553;374;4;;;;;;
100;1.560;532;352;4;;;;;;
101;1.575;547;363;4;;;;;;
102;1.591;570;373;4;;;;;;
103;1.607;556;379;5;;;;;;
104;1.622;558;375;4;;;;;;
105;1.638;537;361;4;;;;;;
106;1.654;556;372;4;;;;;;
107;1.669;577;384;5;;;;;;
108;1.685;550;387;4;;;;;;
109;1.700;539;368;4;;;;;;
110;1.717;542;371;4;;;;;;
111;1.732;567;380;4;;;;;;
112;1.748;565;386;4;;;;;;
113;1.763;561;387;4;;;;;;
114;1.779;534;368;4;;;;;;
115;1.794;553;379;4;;;;;;
116;1.810;576;389;4;;;;;;
117;1.825;546;394;5;;;;;;
118;1.841;546;383;4;;;;;;
119;1.857;540;381;4;;;;;;
120;1.872;562;387;4;;;;;;
121;1.888;568;396;4;;;;;;
122;1.904;559;397;4;;;;;;
