Titel;Weak_Grasp
TimeStamp;27.10.2018 00:07:27
Channels;3
1;0.10;561;386;3;;;;;;
2;0.25;561;397;4;;;;;;
3;0.40;559;394;4;;;;;;
4;0.56;534;378;4;;;;;;
5;0.72;553;384;4;;;;;;
6;0.87;575;392;4;;;;;;
7;0.103;548;397;4;;;;;;
8;0.119;541;376;4;;;;;;
9;0.134;539;375;4;;;;;;
10;0.150;562;382;4;;;;;;
11;0.165;563;390;5;;;;;;
12;0.181;561;388;4;;;;;;
13;0.197;532;362;3;;;;;;
14;0.212;551;372;4;;;;;;
15;0.228;572;375;4;;;;;;
16;0.244;549;377;5;;;;;;
17;0.259;547;368;4;;;;;;
18;0.275;540;368;4;;;;;;
19;0.293;548;368;4;;;;;;
20;0.306;576;384;5;;;;;;
21;0.322;561;387;5;;;;;;
22;0.337;529;379;4;;;;;;
23;0.353;546;362;4;;;;;;
24;0.369;571;401;5;;;;;;
25;0.384;545;463;5;;;;;;
26;0.400;549;437;4;;;;;;
27;0.415;529;417;3;;;;;;
28;0.431;546;471;5;;;;;;
29;0.447;570;519;5;;;;;;
30;0.462;542;505;4;;;;;;
31;0.478;531;558;5;;;;;;
32;0.494;551;611;5;;;;;;
33;0.509;581;572;4;;;;;;
34;0.525;560;706;6;;;;;;
35;0.540;575;727;5;;;;;;
36;0.556;559;680;3;;;;;;
37;0.572;575;629;4;;;;;;
38;0.587;585;667;5;;;;;;
39;0.603;573;873;7;;;;;;
40;0.619;582;851;4;;;;;;
41;0.634;595;959;5;;;;;;
42;0.650;607;961;5;;;;;;
43;0.665;599;888;4;;;;;;
44;0.681;597;796;3;;;;;;
45;0.697;569;764;3;;;;;;
46;0.713;594;786;4;;;;;;
47;0.728;628;806;4;;;;;;
48;0.744;587;811;4;;;;;;
49;0.759;584;773;4;;;;;;
50;0.775;579;741;3;;;;;;
51;0.790;589;685;4;;;;;;
52;0.806;599;677;4;;;;;;
53;0.822;570;653;4;;;;;;
54;0.837;530;658;4;;;;;;
55;0.853;556;642;4;;;;;;
56;0.869;591;654;4;;;;;;
57;0.884;577;751;6;;;;;;
58;0.900;582;725;5;;;;;;
59;0.915;550;682;4;;;;;;
60;0.931;571;647;3;;;;;;
61;0.947;579;636;4;;;;;;
62;0.962;563;625;4;;;;;;
63;0.978;556;580;4;;;;;;
64;0.994;567;595;4;;;;;;
65;1.9;587;617;4;;;;;;
66;1.25;590;640;4;;;;;;
67;1.40;595;578;4;;;;;;
68;1.56;566;555;4;;;;;;
69;1.72;586;576;4;;;;;;
70;1.87;604;565;4;;;;;;
71;1.104;573;525;4;;;;;;
72;1.119;559;459;3;;;;;;
73;1.134;554;432;3;;;;;;
74;1.150;569;424;4;;;;;;
75;1.165;571;429;4;;;;;;
76;1.181;567;423;4;;;;;;
77;1.197;537;350;3;;;;;;
78;1.212;551;375;4;;;;;;
79;1.228;575;375;4;;;;;;
80;1.244;547;376;5;;;;;;
81;1.259;552;359;4;;;;;;
82;1.275;533;345;4;;;;;;
83;1.293;534;343;4;;;;;;
84;1.306;568;363;4;;;;;;
85;1.322;556;360;5;;;;;;
86;1.337;525;320;3;;;;;;
87;1.353;540;331;4;;;;;;
88;1.369;567;343;4;;;;;;
89;1.384;551;351;5;;;;;;
90;1.400;555;331;4;;;;;;
91;1.415;534;314;4;;;;;;
92;1.431;551;326;4;;;;;;
93;1.447;572;343;5;;;;;;
94;1.462;556;347;5;;;;;;
95;1.478;534;316;4;;;;;;
96;1.494;543;325;4;;;;;;
97;1.509;568;338;4;;;;;;
98;1.525;563;350;5;;;;;;
99;1.540;564;344;4;;;;;;
100;1.556;537;323;3;;;;;;
101;1.572;555;339;4;;;;;;
102;1.587;579;352;4;;;;;;
103;1.603;556;359;4;;;;;;
104;1.619;548;339;4;;;;;;
105;1.634;545;342;4;;;;;;
106;1.650;567;351;4;;;;;;
107;1.665;569;363;5;;;;;;
108;1.681;567;364;4;;;;;;
109;1.697;536;342;4;;;;;;
110;1.712;552;359;4;;;;;;
111;1.728;580;369;4;;;;;;
112;1.744;554;377;4;;;;;;
113;1.759;554;362;4;;;;;;
114;1.775;543;356;4;;;;;;
115;1.790;565;365;4;;;;;;
116;1.806;576;376;4;;;;;;
117;1.822;564;377;4;;;;;;
118;1.837;533;356;4;;;;;;
119;1.853;547;367;4;;;;;;
120;1.869;572;376;4;;;;;;
121;1.884;555;381;5;;;;;;
122;1.900;558;376;4;;;;;;
123;1.915;539;366;3;;;;;;
124;1.931;557;375;4;;;;;;
125;1.947;576;387;4;;;;;;
126;1.962;554;390;5;;;;;;
127;1.978;535;371;4;;;;;;
128;1.994;541;374;4;;;;;;
129;2.9;567;382;4;;;;;;
130;2.25;561;388;4;;;;;;
131;2.40;561;389;4;;;;;;
