Titel;Strong_Grasp
TimeStamp;27.10.2018 00:22:55
Channels;3
1;0.16;446;938;5;;;;;;
2;0.31;472;833;3;;;;;;
3;0.47;480;782;3;;;;;;
4;0.62;476;713;3;;;;;;
5;0.78;451;693;3;;;;;;
6;0.94;433;728;5;;;;;;
7;0.109;433;722;3;;;;;;
8;0.125;455;775;4;;;;;;
9;0.141;490;860;5;;;;;;
10;0.156;499;965;6;;;;;;
11;0.172;484;907;4;;;;;;
12;0.187;449;800;2;;;;;;
13;0.203;469;798;3;;;;;;
14;0.219;472;760;4;;;;;;
15;0.234;480;749;5;;;;;;
16;0.250;484;835;5;;;;;;
17;0.265;473;817;4;;;;;;
18;0.281;506;753;4;;;;;;
19;0.297;489;696;4;;;;;;
20;0.312;466;710;4;;;;;;
21;0.328;455;723;3;;;;;;
22;0.344;474;657;3;;;;;;
23;0.359;480;658;4;;;;;;
24;0.375;462;608;4;;;;;;
25;0.390;438;592;4;;;;;;
26;0.406;443;573;3;;;;;;
27;0.422;452;535;4;;;;;;
28;0.437;436;518;4;;;;;;
29;0.453;453;483;4;;;;;;
30;0.469;452;432;3;;;;;;
31;0.485;465;424;4;;;;;;
32;0.500;481;428;4;;;;;;
33;0.516;449;424;5;;;;;;
34;0.531;441;385;4;;;;;;
35;0.547;441;376;3;;;;;;
36;0.562;453;385;4;;;;;;
37;0.578;440;390;5;;;;;;
38;0.594;439;381;4;;;;;;
39;0.609;421;344;3;;;;;;
40;0.625;436;353;4;;;;;;
41;0.641;457;366;4;;;;;;
42;0.659;456;367;4;;;;;;
43;0.672;433;343;4;;;;;;
44;0.687;427;331;3;;;;;;
45;0.703;445;344;4;;;;;;
46;0.719;452;357;4;;;;;;
47;0.734;444;351;5;;;;;;
48;0.750;419;314;3;;;;;;
49;0.765;434;328;4;;;;;;
50;0.781;457;342;4;;;;;;
51;0.797;438;343;5;;;;;;
52;0.812;441;329;4;;;;;;
53;0.828;427;315;3;;;;;;
54;0.844;443;330;4;;;;;;
55;0.859;458;343;4;;;;;;
56;0.875;442;341;5;;;;;;
57;0.890;424;315;4;;;;;;
58;0.906;433;327;4;;;;;;
59;0.922;456;342;4;;;;;;
60;0.937;447;345;5;;;;;;
61;0.953;448;341;5;;;;;;
62;0.969;428;326;3;;;;;;
63;0.984;444;343;4;;;;;;
64;1.0;464;355;4;;;;;;
65;1.15;445;355;4;;;;;;
66;1.31;436;339;4;;;;;;
67;1.47;436;344;4;;;;;;
68;1.62;454;356;4;;;;;;
69;1.78;455;362;4;;;;;;
70;1.94;454;361;5;;;;;;
71;1.109;429;343;3;;;;;;
72;1.125;443;359;4;;;;;;
73;1.141;465;369;4;;;;;;
74;1.156;444;367;5;;;;;;
75;1.172;442;358;5;;;;;;
76;1.187;435;356;3;;;;;;
77;1.203;454;368;4;;;;;;
78;1.219;462;376;4;;;;;;
79;1.234;452;374;4;;;;;;
80;1.250;427;354;3;;;;;;
81;1.265;442;371;4;;;;;;
82;1.281;464;379;4;;;;;;
83;1.297;446;377;5;;;;;;
84;1.312;448;378;4;;;;;;
