Titel;Strong_Grasp
TimeStamp;27.10.2018 00:23:03
Channels;3
1;0.16;431;375;2;;;;;;
2;0.31;452;372;4;;;;;;
3;0.46;454;376;4;;;;;;
4;0.62;442;376;5;;;;;;
5;0.77;415;356;3;;;;;;
6;0.93;443;394;4;;;;;;
7;0.108;469;375;4;;;;;;
8;0.124;442;350;5;;;;;;
9;0.140;441;370;4;;;;;;
10;0.155;431;357;3;;;;;;
11;0.171;455;375;4;;;;;;
12;0.187;466;449;5;;;;;;
13;0.202;454;469;5;;;;;;
14;0.218;436;604;6;;;;;;
15;0.233;440;558;3;;;;;;
16;0.249;454;684;6;;;;;;
17;0.265;434;673;5;;;;;;
18;0.280;454;670;4;;;;;;
19;0.296;431;671;4;;;;;;
20;0.312;441;712;4;;;;;;
21;0.327;462;751;5;;;;;;
22;0.343;459;671;4;;;;;;
23;0.358;445;648;4;;;;;;
24;0.374;436;697;4;;;;;;
25;0.390;461;684;4;;;;;;
26;0.405;482;623;4;;;;;;
27;0.421;491;611;5;;;;;;
28;0.437;478;580;3;;;;;;
29;0.452;486;629;4;;;;;;
30;0.468;494;694;5;;;;;;
31;0.483;483;724;5;;;;;;
32;0.499;504;753;5;;;;;;
33;0.515;487;845;4;;;;;;
34;0.530;488;789;4;;;;;;
35;0.546;485;772;4;;;;;;
36;0.562;467;785;5;;;;;;
37;0.577;449;775;3;;;;;;
38;0.593;477;709;3;;;;;;
39;0.608;491;696;4;;;;;;
40;0.624;507;670;4;;;;;;
41;0.640;523;806;6;;;;;;
42;0.655;485;858;4;;;;;;
43;0.671;499;966;6;;;;;;
44;0.687;496;898;4;;;;;;
45;0.702;473;942;5;;;;;;
46;0.718;472;965;4;;;;;;
47;0.733;461;966;4;;;;;;
48;0.749;460;941;4;;;;;;
49;0.765;441;841;3;;;;;;
50;0.780;432;784;4;;;;;;
51;0.796;418;736;2;;;;;;
52;0.812;478;733;3;;;;;;
53;0.827;482;793;5;;;;;;
54;0.843;480;791;5;;;;;;
55;0.858;447;738;4;;;;;;
56;0.874;478;855;5;;;;;;
57;0.890;462;814;4;;;;;;
58;0.905;462;757;4;;;;;;
59;0.921;446;715;4;;;;;;
60;0.937;419;709;3;;;;;;
61;0.952;451;701;3;;;;;;
62;0.971;471;952;7;;;;;;
63;0.983;474;967;5;;;;;;
64;0.999;492;965;4;;;;;;
65;1.15;493;965;4;;;;;;
66;1.30;486;966;4;;;;;;
67;1.46;468;962;4;;;;;;
68;1.62;463;840;4;;;;;;
69;1.77;456;840;4;;;;;;
70;1.93;484;755;3;;;;;;
71;1.108;488;691;3;;;;;;
72;1.124;452;686;4;;;;;;
73;1.140;520;700;5;;;;;;
74;1.155;513;665;3;;;;;;
75;1.171;539;638;4;;;;;;
76;1.187;532;694;5;;;;;;
77;1.202;533;692;5;;;;;;
78;1.218;526;740;4;;;;;;
79;1.233;563;804;5;;;;;;
80;1.249;573;752;3;;;;;;
81;1.265;563;723;4;;;;;;
82;1.280;560;807;6;;;;;;
83;1.296;552;872;5;;;;;;
84;1.312;531;865;4;;;;;;
85;1.327;510;799;4;;;;;;
86;1.343;497;704;3;;;;;;
87;1.358;485;680;3;;;;;;
88;1.374;484;607;3;;;;;;
89;1.390;501;559;3;;;;;;
90;1.405;485;545;4;;;;;;
91;1.421;484;518;4;;;;;;
92;1.437;475;455;2;;;;;;
93;1.452;484;456;3;;;;;;
94;1.468;503;459;4;;;;;;
95;1.483;480;454;5;;;;;;
96;1.499;475;416;4;;;;;;
97;1.515;465;395;3;;;;;;
98;1.530;480;403;4;;;;;;
99;1.546;472;413;4;;;;;;
100;1.562;467;407;5;;;;;;
101;1.577;439;362;3;;;;;;
102;1.594;450;367;4;;;;;;
103;1.608;470;382;4;;;;;;
104;1.624;455;387;5;;;;;;
105;1.640;458;367;4;;;;;;
106;1.655;442;345;3;;;;;;
107;1.671;458;357;4;;;;;;
108;1.687;463;369;4;;;;;;
109;1.702;457;365;5;;;;;;
110;1.718;438;329;3;;;;;;
111;1.733;443;335;4;;;;;;
112;1.749;464;347;4;;;;;;
113;1.765;453;353;5;;;;;;
114;1.780;458;343;4;;;;;;
115;1.796;434;317;3;;;;;;
116;1.812;450;334;4;;;;;;
117;1.827;461;348;4;;;;;;
118;1.843;448;347;5;;;;;;
119;1.859;442;324;4;;;;;;
120;1.874;439;326;4;;;;;;
121;1.890;459;340;4;;;;;;
122;1.905;453;348;5;;;;;;
123;1.921;457;345;5;;;;;;
124;1.937;432;322;3;;;;;;
125;1.952;447;341;4;;;;;;
126;1.971;453;345;4;;;;;;
127;1.983;448;354;5;;;;;;
128;1.999;449;342;4;;;;;;
129;2.15;439;340;3;;;;;;
130;2.30;456;353;4;;;;;;
131;2.46;457;363;4;;;;;;
132;2.62;457;362;5;;;;;;
133;2.77;431;340;4;;;;;;
134;2.93;444;356;4;;;;;;
135;2.108;467;367;4;;;;;;
136;2.124;451;366;4;;;;;;
137;2.140;453;361;4;;;;;;
138;2.155;438;353;3;;;;;;
139;2.171;453;358;4;;;;;;
140;2.187;461;369;4;;;;;;
141;2.202;452;366;5;;;;;;
142;2.218;433;329;4;;;;;;
