Titel;Weak_Grasp
TimeStamp;27.10.2018 00:07:57
Channels;3
1;0.9;537;395;3;;;;;;
2;0.24;558;401;4;;;;;;
3;0.39;574;409;4;;;;;;
4;0.55;555;410;5;;;;;;
5;0.73;560;406;4;;;;;;
6;0.86;546;396;3;;;;;;
7;0.102;572;402;4;;;;;;
8;0.117;555;403;4;;;;;;
9;0.133;555;398;4;;;;;;
10;0.149;537;392;3;;;;;;
11;0.164;556;394;4;;;;;;
12;0.180;574;399;4;;;;;;
13;0.195;550;400;5;;;;;;
14;0.211;536;388;4;;;;;;
15;0.227;544;366;4;;;;;;
16;0.242;569;385;4;;;;;;
17;0.258;561;387;4;;;;;;
18;0.275;558;401;5;;;;;;
19;0.289;539;372;3;;;;;;
20;0.305;563;394;4;;;;;;
21;0.320;581;384;4;;;;;;
22;0.336;553;366;4;;;;;;
23;0.352;553;423;5;;;;;;
24;0.367;556;514;5;;;;;;
25;0.383;581;559;5;;;;;;
26;0.399;584;627;5;;;;;;
27;0.414;578;580;4;;;;;;
28;0.430;549;631;4;;;;;;
29;0.445;574;601;4;;;;;;
30;0.461;587;664;5;;;;;;
31;0.477;559;648;4;;;;;;
32;0.492;543;642;4;;;;;;
33;0.508;529;597;4;;;;;;
34;0.524;551;581;4;;;;;;
35;0.539;564;620;5;;;;;;
36;0.555;536;692;6;;;;;;
37;0.570;523;709;4;;;;;;
38;0.586;546;742;5;;;;;;
39;0.602;569;776;5;;;;;;
40;0.617;543;748;4;;;;;;
41;0.633;565;785;5;;;;;;
42;0.649;553;771;4;;;;;;
43;0.664;571;709;3;;;;;;
44;0.680;599;723;5;;;;;;
45;0.695;579;704;4;;;;;;
46;0.711;562;674;4;;;;;;
47;0.727;570;672;4;;;;;;
48;0.742;590;673;4;;;;;;
49;0.758;575;623;4;;;;;;
50;0.774;564;561;4;;;;;;
51;0.789;534;496;3;;;;;;
52;0.805;557;491;4;;;;;;
53;0.820;579;518;4;;;;;;
54;0.836;553;457;4;;;;;;
55;0.852;540;457;4;;;;;;
56;0.867;528;468;4;;;;;;
57;0.883;551;464;4;;;;;;
58;0.899;565;519;5;;;;;;
59;0.914;568;579;5;;;;;;
60;0.930;543;518;3;;;;;;
61;0.945;557;506;4;;;;;;
62;0.961;590;534;5;;;;;;
63;0.977;573;535;5;;;;;;
64;0.992;573;465;4;;;;;;
65;1.8;564;437;3;;;;;;
66;1.24;579;435;4;;;;;;
67;1.39;585;448;4;;;;;;
68;1.55;577;538;6;;;;;;
69;1.73;572;492;4;;;;;;
70;1.86;553;453;3;;;;;;
71;1.102;579;443;4;;;;;;
72;1.118;558;430;4;;;;;;
73;1.133;563;399;4;;;;;;
74;1.149;548;370;4;;;;;;
75;1.164;564;374;4;;;;;;
76;1.180;580;380;4;;;;;;
77;1.195;558;375;5;;;;;;
78;1.211;537;334;4;;;;;;
79;1.227;543;339;4;;;;;;
80;1.242;568;351;4;;;;;;
81;1.258;555;359;5;;;;;;
82;1.274;558;347;4;;;;;;
83;1.289;532;321;4;;;;;;
84;1.305;552;335;4;;;;;;
85;1.320;576;347;4;;;;;;
86;1.336;547;351;4;;;;;;
87;1.354;558;339;4;;;;;;
88;1.368;541;321;3;;;;;;
89;1.383;565;336;4;;;;;;
90;1.399;564;348;4;;;;;;
91;1.414;558;346;4;;;;;;
92;1.430;532;322;3;;;;;;
93;1.445;555;339;4;;;;;;
94;1.461;576;352;4;;;;;;
95;1.477;549;359;5;;;;;;
96;1.492;550;341;4;;;;;;
97;1.508;544;336;4;;;;;;
98;1.524;563;348;4;;;;;;
99;1.539;571;363;4;;;;;;
100;1.555;560;363;5;;;;;;
101;1.570;532;337;3;;;;;;
102;1.586;551;352;4;;;;;;
103;1.602;575;364;4;;;;;;
104;1.619;563;367;4;;;;;;
105;1.633;554;360;4;;;;;;
106;1.649;540;352;4;;;;;;
107;1.664;560;363;4;;;;;;
108;1.680;577;377;5;;;;;;
109;1.695;558;377;4;;;;;;
110;1.711;535;356;3;;;;;;
111;1.727;546;368;4;;;;;;
112;1.742;572;377;4;;;;;;
113;1.758;558;382;4;;;;;;
114;1.774;560;381;4;;;;;;
115;1.789;538;369;3;;;;;;
116;1.805;555;380;4;;;;;;
117;1.820;579;390;5;;;;;;
118;1.836;554;391;4;;;;;;
119;1.852;540;371;4;;;;;;
120;1.867;543;376;4;;;;;;
121;1.883;567;386;5;;;;;;
122;1.899;569;392;5;;;;;;
123;1.914;563;392;5;;;;;;
124;1.930;533;377;4;;;;;;
125;1.945;554;385;4;;;;;;
126;1.961;577;393;4;;;;;;
127;1.977;550;396;5;;;;;;
128;1.992;548;385;4;;;;;;
129;2.8;542;384;4;;;;;;
130;2.24;562;391;4;;;;;;
