Titel;Weak_Grasp
TimeStamp;27.10.2018 00:07:34
Channels;3
1;0.11;555;395;3;;;;;;
2;0.25;542;387;3;;;;;;
3;0.41;562;392;4;;;;;;
4;0.56;567;401;4;;;;;;
5;0.72;560;402;4;;;;;;
6;0.88;533;384;3;;;;;;
7;0.103;551;392;4;;;;;;
8;0.119;575;399;4;;;;;;
9;0.135;550;402;4;;;;;;
10;0.150;552;392;4;;;;;;
11;0.166;540;387;4;;;;;;
12;0.181;562;392;4;;;;;;
13;0.197;575;402;4;;;;;;
14;0.212;560;403;4;;;;;;
15;0.228;532;384;4;;;;;;
16;0.244;548;393;4;;;;;;
17;0.259;571;400;4;;;;;;
18;0.275;559;398;4;;;;;;
19;0.291;569;396;4;;;;;;
20;0.306;550;400;4;;;;;;
21;0.322;565;422;5;;;;;;
22;0.338;588;496;5;;;;;;
23;0.353;566;490;5;;;;;;
24;0.369;552;515;4;;;;;;
25;0.385;560;526;4;;;;;;
26;0.400;574;558;4;;;;;;
27;0.416;563;521;4;;;;;;
28;0.431;541;528;4;;;;;;
29;0.447;529;564;4;;;;;;
30;0.463;549;673;5;;;;;;
31;0.478;585;723;5;;;;;;
32;0.494;563;645;4;;;;;;
33;0.510;574;650;4;;;;;;
34;0.525;577;706;4;;;;;;
35;0.541;610;791;5;;;;;;
36;0.556;619;859;6;;;;;;
37;0.572;606;894;5;;;;;;
38;0.587;563;848;3;;;;;;
39;0.603;579;835;3;;;;;;
40;0.619;588;821;4;;;;;;
41;0.634;551;941;6;;;;;;
42;0.650;551;906;4;;;;;;
43;0.666;532;897;3;;;;;;
44;0.684;538;866;3;;;;;;
45;0.698;589;822;4;;;;;;
46;0.713;580;877;5;;;;;;
47;0.728;569;842;4;;;;;;
48;0.744;576;785;3;;;;;;
49;0.760;584;733;4;;;;;;
50;0.775;573;708;4;;;;;;
51;0.791;586;702;4;;;;;;
52;0.806;572;822;5;;;;;;
53;0.822;588;746;4;;;;;;
54;0.838;598;662;3;;;;;;
55;0.853;570;625;4;;;;;;
56;0.869;553;589;3;;;;;;
57;0.885;574;619;4;;;;;;
58;0.900;580;646;4;;;;;;
59;0.916;571;667;4;;;;;;
60;0.931;579;618;4;;;;;;
61;0.947;547;592;3;;;;;;
62;0.962;560;593;4;;;;;;
63;0.978;588;572;4;;;;;;
64;0.994;558;596;5;;;;;;
65;1.9;550;539;4;;;;;;
66;1.25;545;492;3;;;;;;
67;1.41;562;469;3;;;;;;
68;1.56;571;456;4;;;;;;
69;1.72;566;471;4;;;;;;
70;1.88;539;421;3;;;;;;
71;1.103;556;412;4;;;;;;
72;1.119;579;409;4;;;;;;
73;1.134;551;409;4;;;;;;
74;1.150;548;375;4;;;;;;
75;1.166;538;347;3;;;;;;
76;1.181;564;358;4;;;;;;
77;1.197;574;369;4;;;;;;
78;1.213;558;369;5;;;;;;
79;1.228;532;327;3;;;;;;
80;1.244;548;337;4;;;;;;
81;1.259;572;349;4;;;;;;
82;1.275;554;359;5;;;;;;
83;1.291;558;339;4;;;;;;
84;1.307;535;313;3;;;;;;
85;1.322;556;329;4;;;;;;
86;1.338;578;346;5;;;;;;
87;1.353;552;348;5;;;;;;
88;1.369;536;313;4;;;;;;
89;1.385;545;321;4;;;;;;
90;1.400;570;334;4;;;;;;
91;1.416;565;344;4;;;;;;
92;1.431;564;337;4;;;;;;
93;1.447;539;315;4;;;;;;
94;1.462;558;330;4;;;;;;
95;1.478;581;345;4;;;;;;
96;1.495;561;347;4;;;;;;
97;1.510;548;327;4;;;;;;
98;1.525;545;328;4;;;;;;
99;1.543;552;337;4;;;;;;
100;1.557;571;354;4;;;;;;
101;1.572;564;352;4;;;;;;
102;1.587;535;325;4;;;;;;
103;1.603;554;340;4;;;;;;
104;1.619;579;350;5;;;;;;
105;1.635;552;358;5;;;;;;
106;1.650;552;341;4;;;;;;
107;1.666;542;333;4;;;;;;
108;1.684;546;342;4;;;;;;
109;1.697;575;362;5;;;;;;
110;1.713;558;364;5;;;;;;
111;1.728;531;335;3;;;;;;
112;1.744;547;348;4;;;;;;
113;1.760;573;358;4;;;;;;
114;1.775;555;365;5;;;;;;
115;1.791;558;356;4;;;;;;
116;1.806;539;341;4;;;;;;
117;1.822;556;349;4;;;;;;
118;1.838;577;363;5;;;;;;
119;1.853;553;366;5;;;;;;
120;1.869;535;339;3;;;;;;
121;1.885;545;346;4;;;;;;
122;1.900;570;358;4;;;;;;
123;1.916;565;364;5;;;;;;
124;1.931;564;360;4;;;;;;
125;1.947;536;341;4;;;;;;
126;1.962;557;355;4;;;;;;
127;1.978;580;368;4;;;;;;
128;1.994;553;373;5;;;;;;
129;2.9;547;351;4;;;;;;
130;2.25;544;350;4;;;;;;
131;2.41;565;360;4;;;;;;
132;2.56;568;370;4;;;;;;
133;2.72;562;368;5;;;;;;
134;2.88;534;342;4;;;;;;
135;2.103;552;355;4;;;;;;
136;2.119;576;367;5;;;;;;
137;2.135;550;369;4;;;;;;
138;2.150;551;353;4;;;;;;
