Titel;Strong_Grasp
TimeStamp;27.10.2018 00:23:42
Channels;3
1;0.3;538;348;2;;;;;;
2;0.18;558;362;4;;;;;;
3;0.34;549;368;4;;;;;;
4;0.49;529;367;4;;;;;;
5;0.65;525;347;4;;;;;;
6;0.80;551;361;4;;;;;;
7;0.96;560;371;4;;;;;;
8;0.111;523;369;5;;;;;;
9;0.127;530;358;4;;;;;;
10;0.143;538;354;4;;;;;;
11;0.162;546;361;4;;;;;;
12;0.174;553;373;4;;;;;;
13;0.190;525;374;5;;;;;;
14;0.205;524;352;3;;;;;;
15;0.221;544;367;4;;;;;;
16;0.236;554;374;4;;;;;;
17;0.252;525;374;4;;;;;;
18;0.268;524;368;4;;;;;;
19;0.283;524;358;4;;;;;;
20;0.299;542;368;4;;;;;;
21;0.315;546;378;4;;;;;;
22;0.330;508;375;5;;;;;;
23;0.346;504;356;4;;;;;;
24;0.361;529;365;4;;;;;;
25;0.377;542;375;4;;;;;;
26;0.393;517;373;4;;;;;;
27;0.408;518;377;4;;;;;;
28;0.424;520;370;4;;;;;;
29;0.440;538;378;4;;;;;;
30;0.455;540;396;4;;;;;;
31;0.471;506;374;4;;;;;;
32;0.486;500;371;4;;;;;;
33;0.502;520;420;4;;;;;;
34;0.518;543;434;4;;;;;;
35;0.533;525;439;4;;;;;;
36;0.549;509;456;5;;;;;;
37;0.565;497;460;4;;;;;;
38;0.580;497;556;5;;;;;;
39;0.596;522;593;5;;;;;;
40;0.611;490;632;5;;;;;;
41;0.627;508;611;4;;;;;;
42;0.643;521;659;5;;;;;;
43;0.658;530;674;4;;;;;;
44;0.674;534;633;4;;;;;;
45;0.690;515;640;4;;;;;;
46;0.705;530;602;3;;;;;;
47;0.721;553;564;3;;;;;;
48;0.736;545;575;4;;;;;;
49;0.752;539;691;6;;;;;;
50;0.768;535;648;4;;;;;;
51;0.783;530;675;4;;;;;;
52;0.799;599;699;5;;;;;;
53;0.815;589;678;4;;;;;;
54;0.830;550;670;5;;;;;;
55;0.846;552;723;5;;;;;;
56;0.861;560;686;3;;;;;;
57;0.877;553;727;4;;;;;;
58;0.893;530;644;3;;;;;;
59;0.908;557;732;5;;;;;;
60;0.924;559;678;3;;;;;;
61;0.940;577;653;4;;;;;;
62;0.955;609;669;5;;;;;;
63;0.971;585;675;4;;;;;;
64;0.987;588;635;3;;;;;;
65;1.2;603;641;4;;;;;;
66;1.18;600;622;4;;;;;;
67;1.34;581;620;4;;;;;;
68;1.49;589;744;6;;;;;;
69;1.65;621;692;3;;;;;;
70;1.82;589;742;5;;;;;;
71;1.96;594;821;5;;;;;;
72;1.111;568;762;4;;;;;;
73;1.127;581;760;4;;;;;;
74;1.143;569;731;3;;;;;;
75;1.162;559;681;3;;;;;;
76;1.174;552;646;3;;;;;;
77;1.190;541;612;4;;;;;;
78;1.205;560;580;4;;;;;;
79;1.221;563;646;5;;;;;;
80;1.236;559;599;3;;;;;;
81;1.252;515;540;3;;;;;;
82;1.268;519;530;4;;;;;;
83;1.283;542;536;4;;;;;;
84;1.299;556;746;6;;;;;;
85;1.315;540;725;5;;;;;;
86;1.330;484;667;4;;;;;;
87;1.346;488;684;4;;;;;;
88;1.361;521;632;3;;;;;;
89;1.377;534;664;5;;;;;;
90;1.393;502;626;4;;;;;;
91;1.408;494;561;4;;;;;;
92;1.424;496;489;3;;;;;;
93;1.440;522;514;4;;;;;;
94;1.455;527;535;4;;;;;;
95;1.471;495;538;5;;;;;;
96;1.486;488;492;3;;;;;;
97;1.502;499;461;3;;;;;;
98;1.518;519;451;4;;;;;;
99;1.533;509;443;4;;;;;;
100;1.549;500;434;4;;;;;;
101;1.565;488;391;3;;;;;;
102;1.580;505;396;4;;;;;;
103;1.596;509;406;4;;;;;;
104;1.611;469;414;4;;;;;;
105;1.627;465;380;4;;;;;;
106;1.643;463;368;3;;;;;;
107;1.658;474;379;4;;;;;;
108;1.674;469;392;4;;;;;;
109;1.690;451;388;5;;;;;;
110;1.712;444;386;4;;;;;;
111;1.721;453;355;4;;;;;;
112;1.737;471;370;4;;;;;;
113;1.752;442;378;5;;;;;;
114;1.768;445;353;4;;;;;;
115;1.783;446;337;4;;;;;;
116;1.801;465;340;4;;;;;;
117;1.815;477;360;4;;;;;;
118;1.830;450;356;4;;;;;;
119;1.846;442;319;3;;;;;;
120;1.861;464;326;4;;;;;;
121;1.877;480;339;4;;;;;;
122;1.893;457;343;5;;;;;;
123;1.908;455;331;4;;;;;;
124;1.924;448;311;3;;;;;;
125;1.940;470;325;4;;;;;;
126;1.955;479;339;5;;;;;;
127;1.971;449;339;4;;;;;;
128;1.988;455;325;4;;;;;;
129;2.2;459;319;4;;;;;;
130;2.18;478;333;4;;;;;;
131;2.33;465;339;4;;;;;;
132;2.49;457;336;5;;;;;;
133;2.65;445;313;3;;;;;;
134;2.80;468;330;4;;;;;;
135;2.96;481;342;4;;;;;;
136;2.111;448;344;5;;;;;;
137;2.127;448;326;4;;;;;;
138;2.143;454;328;4;;;;;;
139;2.162;459;334;4;;;;;;
140;2.174;467;348;4;;;;;;
141;2.190;450;348;5;;;;;;
142;2.205;439;325;3;;;;;;
143;2.221;462;342;4;;;;;;
144;2.236;478;354;5;;;;;;
145;2.252;449;354;5;;;;;;
146;2.268;450;345;4;;;;;;
147;2.283;450;341;3;;;;;;
148;2.299;469;353;4;;;;;;
149;2.315;474;363;5;;;;;;
150;2.330;449;362;5;;;;;;
151;2.346;438;341;3;;;;;;
152;2.361;461;355;4;;;;;;
153;2.377;477;365;4;;;;;;
154;2.393;453;365;4;;;;;;
