Titel;Strong_Grasp
TimeStamp;27.10.2018 00:23:09
Channels;3
1;0.4;429;365;2;;;;;;
2;0.19;449;375;4;;;;;;
3;0.35;445;382;4;;;;;;
4;0.50;442;380;5;;;;;;
5;0.66;421;360;3;;;;;;
6;0.81;437;372;4;;;;;;
7;0.97;451;380;4;;;;;;
8;0.112;436;376;4;;;;;;
9;0.128;439;371;4;;;;;;
10;0.144;431;364;4;;;;;;
11;0.159;448;374;4;;;;;;
12;0.175;446;381;4;;;;;;
13;0.191;439;379;4;;;;;;
14;0.206;421;358;4;;;;;;
15;0.222;436;368;4;;;;;;
16;0.237;455;378;4;;;;;;
17;0.253;443;379;5;;;;;;
18;0.269;450;378;5;;;;;;
19;0.284;421;384;4;;;;;;
20;0.300;441;406;4;;;;;;
21;0.316;454;384;4;;;;;;
22;0.331;450;345;4;;;;;;
23;0.347;436;357;4;;;;;;
24;0.362;440;376;4;;;;;;
25;0.378;459;396;4;;;;;;
26;0.394;437;441;5;;;;;;
27;0.409;451;501;5;;;;;;
28;0.425;433;530;4;;;;;;
29;0.441;440;498;4;;;;;;
30;0.456;479;492;4;;;;;;
31;0.472;485;569;6;;;;;;
32;0.487;477;537;4;;;;;;
33;0.503;485;607;5;;;;;;
34;0.519;515;731;6;;;;;;
35;0.535;489;702;4;;;;;;
36;0.550;465;626;4;;;;;;
37;0.566;450;672;4;;;;;;
38;0.581;470;691;4;;;;;;
39;0.597;461;753;5;;;;;;
40;0.612;433;723;4;;;;;;
41;0.628;452;747;4;;;;;;
42;0.644;458;705;3;;;;;;
43;0.659;464;720;4;;;;;;
44;0.675;463;883;6;;;;;;
45;0.691;466;925;6;;;;;;
46;0.706;436;920;4;;;;;;
47;0.722;467;826;3;;;;;;
48;0.737;505;854;4;;;;;;
49;0.753;495;838;4;;;;;;
50;0.769;486;785;4;;;;;;
51;0.785;461;831;4;;;;;;
52;0.800;466;802;3;;;;;;
53;0.816;452;851;5;;;;;;
54;0.831;448;886;5;;;;;;
55;0.847;434;833;4;;;;;;
56;0.862;416;766;3;;;;;;
57;0.878;435;802;4;;;;;;
58;0.894;433;745;4;;;;;;
59;0.909;463;759;5;;;;;;
60;0.925;467;844;5;;;;;;
61;0.944;477;965;5;;;;;;
62;0.956;484;965;4;;;;;;
63;0.972;451;920;4;;;;;;
64;0.989;465;897;4;;;;;;
65;1.3;452;805;2;;;;;;
66;1.19;467;800;4;;;;;;
67;1.35;467;801;4;;;;;;
68;1.50;514;939;7;;;;;;
69;1.66;501;907;4;;;;;;
70;1.81;504;870;4;;;;;;
71;1.97;520;966;5;;;;;;
72;1.112;526;966;5;;;;;;
73;1.128;528;965;4;;;;;;
74;1.144;510;938;3;;;;;;
75;1.159;522;966;4;;;;;;
76;1.175;522;966;4;;;;;;
77;1.191;482;965;5;;;;;;
78;1.206;458;966;4;;;;;;
79;1.222;477;947;4;;;;;;
80;1.237;474;965;4;;;;;;
81;1.253;449;938;4;;;;;;
82;1.269;444;868;4;;;;;;
83;1.284;435;822;3;;;;;;
84;1.300;446;885;4;;;;;;
85;1.316;461;890;4;;;;;;
86;1.331;443;838;4;;;;;;
87;1.347;451;857;4;;;;;;
88;1.362;451;936;5;;;;;;
89;1.380;461;938;4;;;;;;
90;1.394;458;910;4;;;;;;
91;1.409;466;890;5;;;;;;
92;1.425;457;808;2;;;;;;
93;1.441;471;712;2;;;;;;
94;1.456;466;659;3;;;;;;
95;1.472;481;643;5;;;;;;
96;1.487;486;568;3;;;;;;
97;1.503;493;522;3;;;;;;
98;1.519;484;504;4;;;;;;
99;1.534;479;493;4;;;;;;
100;1.550;477;480;5;;;;;;
101;1.566;451;427;3;;;;;;
102;1.581;466;424;4;;;;;;
103;1.597;464;429;4;;;;;;
104;1.612;456;431;5;;;;;;
105;1.628;456;402;4;;;;;;
106;1.644;445;378;3;;;;;;
107;1.659;454;385;4;;;;;;
108;1.675;448;398;4;;;;;;
109;1.691;451;394;5;;;;;;
110;1.707;441;361;4;;;;;;
111;1.722;444;356;4;;;;;;
112;1.737;449;370;4;;;;;;
113;1.753;446;375;5;;;;;;
114;1.769;456;364;5;;;;;;
115;1.785;434;336;3;;;;;;
116;1.800;449;348;4;;;;;;
117;1.816;450;362;4;;;;;;
118;1.831;451;360;5;;;;;;
119;1.847;438;328;3;;;;;;
120;1.862;438;331;4;;;;;;
121;1.878;453;342;4;;;;;;
122;1.894;448;349;4;;;;;;
123;1.909;456;342;5;;;;;;
124;1.925;431;316;3;;;;;;
125;1.944;434;321;4;;;;;;
126;1.956;450;347;4;;;;;;
127;1.972;446;347;5;;;;;;
128;1.987;441;329;4;;;;;;
129;2.3;435;330;4;;;;;;
130;2.19;453;345;4;;;;;;
131;2.35;448;356;4;;;;;;
132;2.50;454;354;5;;;;;;
133;2.66;427;332;3;;;;;;
134;2.81;439;349;4;;;;;;
135;2.97;450;361;4;;;;;;
136;2.112;444;360;5;;;;;;
137;2.128;447;353;4;;;;;;
138;2.144;434;347;3;;;;;;
139;2.159;449;361;4;;;;;;
140;2.175;448;371;4;;;;;;
141;2.191;450;370;5;;;;;;
142;2.206;427;349;4;;;;;;
143;2.222;436;362;4;;;;;;
144;2.237;453;373;4;;;;;;
145;2.253;444;371;5;;;;;;
146;2.269;449;368;4;;;;;;
147;2.284;430;357;3;;;;;;
148;2.300;446;371;4;;;;;;
149;2.316;448;380;4;;;;;;
