Titel;Strong_Grasp
TimeStamp;27.10.2018 00:24:06
Channels;3
1;0.16;436;366;3;;;;;;
2;0.31;459;375;4;;;;;;
3;0.47;436;371;4;;;;;;
4;0.62;437;365;4;;;;;;
5;0.79;427;359;4;;;;;;
6;0.94;446;370;4;;;;;;
7;0.109;456;377;4;;;;;;
8;0.125;442;376;5;;;;;;
9;0.141;419;356;3;;;;;;
10;0.156;433;370;4;;;;;;
11;0.172;455;377;4;;;;;;
12;0.187;440;376;4;;;;;;
13;0.205;443;378;5;;;;;;
14;0.219;425;363;3;;;;;;
15;0.234;442;374;4;;;;;;
16;0.250;459;383;4;;;;;;
17;0.266;437;380;5;;;;;;
18;0.281;424;364;4;;;;;;
19;0.297;432;370;4;;;;;;
20;0.312;452;379;4;;;;;;
21;0.328;449;380;4;;;;;;
22;0.344;444;377;4;;;;;;
23;0.359;423;362;4;;;;;;
24;0.375;440;374;4;;;;;;
25;0.391;460;381;4;;;;;;
26;0.406;436;377;4;;;;;;
27;0.422;432;365;4;;;;;;
28;0.437;431;366;3;;;;;;
29;0.453;449;374;4;;;;;;
30;0.469;452;378;4;;;;;;
31;0.485;439;377;5;;;;;;
32;0.500;421;356;3;;;;;;
33;0.516;438;370;4;;;;;;
34;0.531;460;379;4;;;;;;
35;0.547;436;375;5;;;;;;
36;0.563;438;370;4;;;;;;
37;0.578;429;364;4;;;;;;
38;0.594;447;373;4;;;;;;
39;0.609;459;381;4;;;;;;
40;0.625;439;378;5;;;;;;
41;0.641;421;357;3;;;;;;
42;0.656;434;368;4;;;;;;
43;0.675;441;369;4;;;;;;
44;0.687;440;372;5;;;;;;
45;0.703;441;369;5;;;;;;
46;0.725;434;378;4;;;;;;
47;0.735;441;380;4;;;;;;
48;0.750;459;385;4;;;;;;
49;0.766;436;398;5;;;;;;
50;0.781;424;386;4;;;;;;
51;0.797;426;374;3;;;;;;
52;0.814;442;380;4;;;;;;
53;0.828;444;375;4;;;;;;
54;0.844;437;402;4;;;;;;
55;0.860;422;390;4;;;;;;
56;0.875;448;429;4;;;;;;
57;0.891;468;447;5;;;;;;
58;0.906;445;419;4;;;;;;
59;0.922;436;452;5;;;;;;
60;0.937;432;446;4;;;;;;
61;0.953;445;462;4;;;;;;
62;0.969;451;513;5;;;;;;
63;0.984;444;586;6;;;;;;
64;1.0;431;553;4;;;;;;
65;1.16;446;613;5;;;;;;
66;1.31;458;702;6;;;;;;
67;1.47;434;655;4;;;;;;
68;1.63;447;728;5;;;;;;
69;1.79;434;654;3;;;;;;
70;1.94;463;777;5;;;;;;
71;1.110;510;892;6;;;;;;
72;1.125;493;860;5;;;;;;
73;1.141;459;862;4;;;;;;
74;1.156;474;897;4;;;;;;
75;1.172;499;851;4;;;;;;
76;1.187;476;790;3;;;;;;
77;1.203;485;869;5;;;;;;
78;1.219;475;865;3;;;;;;
79;1.234;494;861;4;;;;;;
80;1.250;510;821;3;;;;;;
81;1.266;492;778;4;;;;;;
82;1.281;467;722;3;;;;;;
83;1.298;478;670;3;;;;;;
84;1.313;506;725;5;;;;;;
85;1.328;490;683;4;;;;;;
86;1.344;472;670;4;;;;;;
87;1.359;453;688;4;;;;;;
88;1.375;473;678;3;;;;;;
89;1.391;488;717;4;;;;;;
90;1.406;458;680;4;;;;;;
91;1.422;433;617;3;;;;;;
92;1.437;450;654;4;;;;;;
93;1.453;460;632;4;;;;;;
94;1.469;458;672;5;;;;;;
95;1.485;448;654;4;;;;;;
96;1.500;444;621;4;;;;;;
97;1.517;450;601;4;;;;;;
98;1.532;440;697;5;;;;;;
99;1.547;435;641;4;;;;;;
100;1.562;450;715;5;;;;;;
101;1.578;449;760;4;;;;;;
102;1.594;472;759;4;;;;;;
103;1.609;480;842;5;;;;;;
104;1.625;449;904;6;;;;;;
105;1.641;431;822;3;;;;;;
106;1.656;455;740;3;;;;;;
107;1.675;444;729;4;;;;;;
108;1.687;441;739;5;;;;;;
109;1.703;450;707;4;;;;;;
110;1.719;425;675;3;;;;;;
111;1.734;436;834;6;;;;;;
112;1.750;451;793;4;;;;;;
113;1.766;412;697;3;;;;;;
114;1.781;395;675;3;;;;;;
115;1.797;415;651;3;;;;;;
116;1.812;424;619;4;;;;;;
117;1.828;435;681;5;;;;;;
